1,13000000	0,93200000	0,97300000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,97900000	0,95200000	0,93200000	0,93200000	0,97900000	0,95400000	1,16000000	0,90000000	0,95200000	0,97300000	0,91900000	0,90400000	0,97300000	0,90000000	0,92200000	0,92200000	0,95400000	1,00700000	1,16000000	0,91300000	
0,97300000	0,91300000	1,16000000	0,91900000	0,91900000	0,91300000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,93200000	0,97300000	0,91900000	0,91900000	0,90000000	0,97000000	0,90400000	0,91200000	1,16000000	0,91900000	0,90000000	0,95400000	1,00700000	1,16000000	0,90400000	0,97900000	
0,97300000	0,91300000	1,16000000	0,91900000	0,91900000	0,91300000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,93200000	0,97300000	0,91900000	0,91900000	0,90000000	0,97000000	0,90400000	0,91200000	1,16000000	0,91900000	0,90000000	0,95400000	1,00700000	1,16000000	0,90400000	0,97900000	
0,97300000	0,91300000	1,16000000	0,91900000	0,91900000	0,91300000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,93200000	0,97300000	0,91900000	0,91900000	0,90000000	0,97000000	0,90400000	0,91200000	1,16000000	0,91900000	0,90000000	0,95400000	1,00700000	1,16000000	0,90400000	0,97900000	
0,95400000	1,00700000	1,00700000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,97300000	0,90400000	0,97900000	0,92200000	0,97000000	0,90400000	0,97300000	0,91900000	0,90000000	0,97000000	0,91900000	0,91900000	0,91300000	1,00700000	1,16000000	0,90000000	0,97000000	0,90000000	
0,92200000	0,95400000	1,00700000	1,00700000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,97300000	0,90400000	0,97900000	0,92200000	0,97000000	0,90400000	0,97300000	0,91900000	0,90000000	0,97000000	0,91900000	0,91900000	0,91300000	1,00700000	1,16000000	0,90000000	0,97000000	
0,90000000	0,95200000	0,97900000	0,92200000	0,92200000	0,92200000	0,92200000	0,95400000	1,00700000	1,00700000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,97300000	0,90400000	0,97900000	0,92200000	0,97000000	0,90400000	0,97300000	0,91900000	0,90000000	0,97000000	0,91900000	
0,92200000	0,92200000	0,92200000	0,95400000	1,00700000	1,00700000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,97300000	0,90400000	0,97900000	0,92200000	0,97000000	0,90400000	0,97300000	0,91900000	0,90000000	0,97000000	0,91900000	0,91900000	0,91300000	1,00700000	1,16000000	
0,91900000	0,90400000	0,97300000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90000000	0,92200000	0,97000000	0,91900000	0,90000000	0,95400000	1,44400000	0,97000000	0,90000000	0,97000000	0,91900000	0,90000000	0,97000000	0,91900000	0,90000000	0,97000000	0,91900000	0,91900000	0,91300000	1,13000000	0,93200000	
0,91900000	0,90400000	0,97300000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90000000	0,92200000	0,97000000	0,91900000	0,90000000	0,95400000	1,44400000	0,97000000	0,90000000	0,97000000	0,91900000	0,90000000	0,97000000	0,91900000	0,90000000	0,97000000	0,91900000	0,91900000	0,91300000	1,13000000	0,93200000	
0,91900000	0,90400000	0,91200000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,93200000	0,91200000	1,16000000	
0,97000000	0,90400000	0,97300000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,91200000	1,16000000	0,91900000	0,91900000	0,90000000	0,95200000	0,91200000	1,13000000	0,91200000	1,13000000	0,97300000	0,91300000	1,13000000	0,97300000	0,91300000	1,00700000	1,16000000	
0,97000000	0,90400000	0,91200000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91300000	1,00700000	1,13000000	0,93200000	0,91200000	1,16000000	0,91900000	0,91900000	0,91300000	1,44400000	0,97000000	0,90400000	0,93200000	0,97300000	0,90000000	
0,90400000	0,91200000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91300000	1,00700000	1,13000000	0,93200000	0,91200000	1,16000000	0,91900000	0,91900000	0,91300000	1,44400000	0,97000000	0,90400000	0,93200000	0,97300000	0,90000000	0,95400000	
0,97000000	0,90400000	0,97300000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,91200000	1,16000000	0,91900000	0,91900000	0,90000000	0,95200000	0,91200000	1,13000000	0,91200000	1,13000000	0,97300000	0,91300000	1,13000000	0,97300000	0,91300000	1,00700000	1,16000000	
0,97000000	0,90400000	0,91200000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91300000	1,00700000	1,13000000	0,93200000	0,91200000	1,16000000	0,91900000	0,91900000	0,91300000	1,44400000	0,97000000	0,90400000	0,93200000	0,97300000	0,90000000	
0,97000000	0,90400000	0,97300000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,90400000	0,91200000	1,16000000	0,91900000	0,91900000	0,90000000	0,95200000	0,91200000	1,13000000	0,91200000	1,13000000	0,97300000	0,91300000	1,13000000	0,97300000	0,91300000	1,00700000	1,16000000	
0,97000000	0,90400000	0,91200000	1,16000000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91900000	0,91300000	1,00700000	1,13000000	0,93200000	0,91200000	1,16000000	0,91900000	0,91900000	0,91300000	1,44400000	0,97000000	0,90400000	0,93200000	0,97300000	0,90000000	
0,95711111	0,91966667	1,00227778	0,99294444	0,93744444	0,92305556	0,97272222	0,92094444	0,92388889	0,92094444	0,93605556	0,92566667	0,91938889	0,91611111	0,96988889	0,99866667	0,96661111	0,95388889	0,93211111	0,95038889	0,98700000	0,92961111	1,00000000	0,95477778	1,01266667	0,97538889	0,96027778	0,97922222	0,98505556	0,99761111	
